1,028531-9670,"（株）デンソー",0,2
"品番","品種","発行日",,,,,
"Part No.","Material Grade","Date of issue",,,,,

1
20002,"028531-9670","TRC4015D2","2017/04/19","","","","",""
@@@出力項目@@@
20002,2,"外観","Appearance"," "," ",13,目視, ,3,1,0,0.000000,0.000000,0.000000,カケ・キズ・クラック無き事,1,2,0,10,0.000000,0,0,0,0,0,0,0,0,0,0
20002,1,"見掛比重","Apparent Density","HC","HC",3,マイクロメータ､天秤, ,1,1,2,3.180000,3.480000,0.000000, ,1,0,2,2,3.305000,3.3,3.31, , , , , , , , 
20002,1,"見掛比重","Apparent Density","LC","LC",3,マイクロメータ､天秤, ,1,1,2,2.240000,2.540000,0.000000, ,1,0,2,2,2.390000,2.39,2.39, , , , , , , , 
20002,1,"硬度 (HsC 圧面)","Hardness(HsC P)","HC","HC",9,ショア硬度計Ｃ型,HsC,1,1,0,18.000000,34.000000,0.000000, ,1,0,0,2,28.000000,28,28, , , , , , , , 
20002,1,"硬度 (HsC 圧面)","Hardness(HsC P)","LC","LC",9,ショア硬度計Ｃ型,HsC,1,1,0,22.000000,37.000000,0.000000, ,1,0,0,2,32.500000,32,33, , , , , , , , 
20002,1,"抵抗率","Specific Resistance","HC","HC",11,抵抗率測定機,μΩ･cm,1,1,0,30.000000,190.000000,0.000000, ,1,0,0,2,123.410000,122.41,124.41, , , , , , , , 
20002,1,"抵抗率","Specific Resistance","LC","LC",11,抵抗率測定機,μΩ･cm,1,1,0,850.000000,1850.000000,0.000000, ,1,0,0,2,1364.330000,1356.56,1372.1, , , , , , , , 
20002,1,"曲げ強さ","Transverse Strength","HC","HC",5,材料試験機,MPa,1,1,1,14.000000,38.000000,0.000000, ,1,0,1,2,27.330000,27.979,26.681, , , , , , , , 
20002,1,"曲げ強さ","Transverse Strength","LC","LC",5,材料試験機,MPa,1,1,1,13.000000,33.000000,0.000000, ,1,0,1,2,23.201000,23.511,22.891, , , , , , , , 
